dew_point,temperature,relative_humidity,wind_direction,wind_speed,solar_radiation,visibility_meters,Time,fog_category,pressure_altimeter_mb
-1.0,30.0,13.38,100.0,10.0,56.27,9994.0014,2023-02-24 17:30:00,NSR,1015.917
-1.0,28.0,15.03,100.0,10.0,28.135,9994.0014,2023-02-24 18:00:00,NSR,1015.917
1.0,28.0,17.38,100.0,10.0,0.0,9994.0014,2023-02-24 18:30:00,NSR,1016.9329170000001
2.0,26.0,17.38,100.0,10.0,0.0,9994.0014,2023-02-24 19:00:00,NSR,1016.9329170000001
2.0,25.0,22.28,90.0,7.0,0.0,7998.419799999999,2023-02-24 19:30:00,NSR,1017.948834
3.0,24.0,25.4,90.0,7.0,0.0,7998.419799999999,2023-02-24 20:00:00,NSR,1017.948834
4.0,23.0,28.96,90.0,7.0,0.0,7998.419799999999,2023-02-24 20:30:00,NSR,1018.964751
6.0,22.0,35.37,90.0,7.0,0.0,7998.419799999999,2023-02-24 21:00:00,NSR,1018.964751
8.0,21.0,43.13,100.0,10.0,0.0,7998.419799999999,2023-02-24 21:30:00,NSR,1019.980668
9.0,21.0,46.16,90.0,5.0,0.0,6002.838199999999,2023-02-24 22:00:00,NSR,1019.980668
8.0,20.0,45.88,100.0,10.0,0.0,6002.838199999999,2023-02-24 22:30:00,NSR,1019.980668
8.0,20.0,45.88,70.0,6.0,0.0,6002.838199999999,2023-02-24 23:00:00,NSR,1019.980668
9.0,19.0,52.25,320.0,10.0,0.0,6002.838199999999,2023-02-24 23:30:00,NSR,1019.980668
8.0,18.0,51.98,320.0,10.0,0.0,6002.838199999999,2023-02-25 00:00:00,NSR,1019.980668
8.0,18.0,51.98,320.0,10.0,0.0,6002.838199999999,2023-02-25 00:30:00,NSR,1019.980668
9.0,18.0,55.63,320.0,10.0,0.0,6002.838199999999,2023-02-25 01:00:00,NSR,1018.964751
9.0,17.0,59.26,320.0,7.0,0.0,6002.838199999999,2023-02-25 01:30:00,NSR,1018.964751
10.0,17.0,63.38,304.70588235294116,2.0,0.0,6002.838199999999,2023-02-25 02:00:00,NSR,1018.964751
11.0,17.0,67.75,289.4117647058824,2.0,0.0,6002.838199999999,2023-02-25 02:30:00,NSR,1018.964751
12.0,16.0,77.14,274.11764705882354,2.0,0.0,6002.838199999999,2023-02-25 03:00:00,NSR,1018.964751
12.0,16.0,77.14,258.8235294117647,2.0,0.0,6002.838199999999,2023-02-25 03:30:00,NSR,1017.948834
10.0,15.0,72.01,243.52941176470588,2.0,0.0,6002.838199999999,2023-02-25 04:00:00,NSR,1017.948834
10.0,15.0,72.01,228.23529411764707,2.0,0.0,6002.838199999999,2023-02-25 04:30:00,NSR,1017.948834
11.0,15.0,76.98,212.94117647058823,2.0,0.0,6002.838199999999,2023-02-25 05:00:00,NSR,1017.948834
11.0,14.0,82.12,197.6470588235294,2.0,0.0,4007.2566,2023-02-25 05:30:00,HZ,1018.964751
10.0,13.0,81.99,182.35294117647058,2.0,22.845,4007.2566,2023-02-25 06:00:00,HZ,1018.964751
10.0,13.0,81.99,167.05882352941177,2.0,45.69,4007.2566,2023-02-25 06:30:00,HZ,1019.980668
11.0,14.0,82.12,151.76470588235293,2.0,159.07,4007.2566,2023-02-25 07:00:00,HZ,1019.980668
13.0,16.0,82.37,136.47058823529412,2.0,272.45,5005.0473999999995,2023-02-25 07:30:00,HZ,1019.980668
13.0,18.0,72.56,121.17647058823528,2.0,401.85,6002.838199999999,2023-02-25 08:00:00,NSR,1020.996585
13.0,18.0,72.56,105.88235294117646,2.0,531.25,6002.838199999999,2023-02-25 08:30:00,NSR,1019.980668
12.0,21.0,56.38,90.58823529411762,2.0,641.24,6002.838199999999,2023-02-25 09:00:00,NSR,1020.996585
9.0,23.0,40.85,75.29411764705881,2.0,751.23,6002.838199999999,2023-02-25 09:30:00,NSR,1020.996585
7.0,25.0,31.62,60.0,8.0,830.515,6002.838199999999,2023-02-25 10:00:00,NSR,1020.996585
5.0,27.0,24.46,70.0,12.0,909.8,9994.0014,2023-02-25 10:30:00,NSR,1020.996585
3.0,28.0,20.04,70.0,8.0,954.515,9994.0014,2023-02-25 11:00:00,NSR,1020.996585
2.0,28.0,18.67,70.0,10.0,999.23,9994.0014,2023-02-25 11:30:00,NSR,1020.996585
1.0,29.0,16.39,70.0,10.0,999.86,9994.0014,2023-02-25 12:00:00,NSR,1019.980668
1.0,29.0,16.39,80.0,11.0,1000.49,9994.0014,2023-02-25 12:30:00,NSR,1018.964751
1.0,30.0,15.48,60.0,8.0,961.215,9994.0014,2023-02-25 13:00:00,NSR,1018.964751
1.0,30.0,15.48,60.0,8.0,921.94,9994.0014,2023-02-25 13:30:00,NSR,1017.948834
0.0,31.0,13.59,40.0,10.0,816.055,9994.0014,2023-02-25 14:00:00,NSR,1016.9329170000001
0.0,31.0,13.59,60.0,12.0,710.17,9994.0014,2023-02-25 14:30:00,NSR,1016.9329170000001
0.0,31.0,13.59,60.0,12.0,591.96,9994.0014,2023-02-25 15:00:00,NSR,1016.9329170000001
0.0,31.0,13.59,40.0,9.0,473.75,9994.0014,2023-02-25 15:30:00,NSR,1015.917
0.0,31.0,13.59,40.0,9.0,356.905,9994.0014,2023-02-25 16:00:00,NSR,1015.917
0.0,31.0,13.59,70.0,9.0,240.06,9994.0014,2023-02-25 16:30:00,NSR,1015.917
0.0,30.0,14.4,60.0,8.0,143.965,9994.0014,2023-02-25 17:00:00,NSR,1016.9329170000001
0.0,30.0,14.4,80.0,11.0,47.87,9994.0014,2023-02-25 17:30:00,NSR,1016.9329170000001
1.0,28.0,17.38,80.0,8.0,23.935,9994.0014,2023-02-25 18:00:00,NSR,1016.9329170000001
3.0,27.0,21.25,70.0,6.0,0.0,7998.419799999999,2023-02-25 18:30:00,NSR,1017.948834
5.0,26.0,25.95,80.0,7.0,0.0,7998.419799999999,2023-02-25 19:00:00,NSR,1017.948834
5.0,25.0,27.53,80.0,7.0,0.0,6002.838199999999,2023-02-25 19:30:00,NSR,1018.964751
6.0,24.0,31.34,100.0,9.0,0.0,6002.838199999999,2023-02-25 20:00:00,NSR,1019.980668
7.0,23.0,35.66,90.0,8.0,0.0,6002.838199999999,2023-02-25 20:30:00,NSR,1019.980668
7.0,23.0,35.66,90.0,7.0,0.0,6002.838199999999,2023-02-25 21:00:00,NSR,1020.996585
